,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1591,1138
1,/?p=97,3,2
2,"/21561/software.ac.uk/1afe912642da58dee84730aecebd5f91.html?_time=1524728206821&highlight=qhotels.co.uk&alt_domains=[""http://www.qhotels.co.uk"",""https://www.qhotels.co.uk"",""http://qhotels.co.uk"",""https://qhotels.co.uk"",""//www.qhotels.co.uk"",""//qhotels.co.uk""]&highlight_links=1",1,1
3,/30th-conference-international-society-biomechanics-sports-isbs,2,2
4,/3d-body-scanning-technologies,6,6
5,/403.html?page=/admin/reports/status/run-cron?destination=/admin/modules&token=QJoWTyS5Bcf8KP_gvhmjUwm-s1rlrvSqL3XHgVsxEKQ&from=http://ssi.basedev.co.uk/admin/modules,1,1
6,/403.html?page=/admin/reports/status&from=https://software.ac.uk/admin/config,1,1
7,/403.html?page=/admin/structure/views/view/frontpage/edit/feed_1&from=https://www.software.ac.uk/admin/structure/views/view/frontpage/edit/feed_1,1,1
8,/403.html?page=/blog/2016-09-30-using-github-effectively&from=https://github.com/,1,1
9,/403.html?page=/comment/46802&from=https://ahrefs.com/site-explorer/backlinks/v5/external-similar-links/subdomains/historical/all/all/1/ahrefs_rank_desc?target=aptoideapksdownload.org/,2,1
10,/403.html?page=/comment/53285&from=,1,1
11,/403.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&from=,1,1
12,/403.html?page=/node/859/edit&from=,1,1
13,/404.html?page=/about/partners/1&from=,1,1
14,/404.html?page=/about/partners/JISC&from=,1,1
15,/404.html?page=/about/partnersold&from=,1,1
16,/404.html?page=/about/people/neil-chue-hong&from=,1,1
17,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://www.software.ac.uk/about/people/shoaib-sufi,1,1
18,/404.html?page=/about/people/steve-crouch&from=http://ssi.basedev.co.uk/about/staff/person/john-robinson,5,1
19,/404.html?page=/about/staff/parthners/jisc&from=,1,1
20,/404.html?page=/about/staff/person&from=,1,1
21,/404.html?page=/about/user&from=,1,1
22,/404.html?page=/about/www.software.ac.uk/people&from=https://www.software.ac.uk/about/contact,1,1
23,/404.html?page=/admin/config/search/clean-urls&from=,1,1
24,/404.html?page=/admin&from=,1,1
25,/404.html?page=/admin&from=http://ssi.basedev.co.uk/admin/structure/block/block-content/manage/gateway_list/fields/add-field,1,1
26,/404.html?page=/admin&from=http://ssi.basedev.co.uk/node/add/people,1,1
27,/404.html?page=/admin&from=http://ssi.basedev.co.uk/update.php/selection,2,1
28,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers&from=http://ssi.basedev.co.uk/about/staff/person/simon-hettrick,2,1
29,/404.html?page=/blog/2015-02-25-making-biology-compute-cgat?_ga=2.98086237.314403141.1522659830-343003057.1481539555&from=,1,1
30,/404.html?page=/blog/2016-09-30-3d-archaeology-now-low-cost-high-volume-and-crowdsourced&from=,1,1
31,/404.html?page=/blog/2016-10-07-what-makes-good-code-good-digital-social-research-view.&from=,1,1
32,/404.html?page=/blog/2017-09-07-applications-rse-cloud-computing-awards-microsoft-now-open&from=,8,6
33,/404.html?page=/blog/2017-09-07-applications-rse-cloud-computing-awards-microsoft-now-open&from=http://ssi.basedev.co.uk/policy/research-software-engineers,2,1
34,/404.html?page=/blog/2017-09-07-applications-rse-cloud-computing-awards-with-microsoft-now-open&from=,1,1
35,/404.html?page=/blog/2017-12-11-research-software-engineers-should-have-permanent-contracts&from=,1,1
36,/404.html?page=/blog/2017-12-11-why-research-software-engineers-should-have-permanent-contracts&from=,1,1
37,/404.html?page=/blog/2018-02-09-bridging-gap-convincing-researchers-different-backgrounds-adopt-good-enough&from=,1,1
38,/404.html?page=/blog/2018-03-09-what-who-are-rses-international-survey-2017-0&from=,1,1
39,/404.html?page=/blog/2018-03-09-what-who-are-rses-international-survey-2017&from=,1,1
40,/404.html?page=/blog/2018-03-09-who-are-rses-international-survey-2017-0&from=,1,1
41,/404.html?page=/blog/2018-03-09-who-are-rses-international-survey-2017&from=,1,1
42,/404.html?page=/blog/2018-03-13-software-carpentry-regenerative-medicine-cdt-university-manchester&from=,1,1
43,/404.html?page=/blog/2018-04-05-research-software-engineers-and-data-scientists-more-common&ct=ga&cd=CAEYCCoUMTgyNTM5OTIzMTIzODM3MDYxMTIyGjE4YjE2NTY2YjEwNTg2ZjY6Y29tOmVuOlVT&usg=AFQjCNEplHnIvGrVR3Un7yicQXpwjxjJDA&from=,7,7
44,/404.html?page=/blog/2018-04-05-so-you-want-to-start-data-science-institute-achieving-sustainability&from=,2,1
45,/404.html?page=/blog/2018-04-06-how-onboard-yourself-unfamiliar-domain&ct=ga&cd=CAEYCSoTNjA3NDk5Nzk0ODM4MDYwMDE5MTIaMTEwMWMwMjRjMDhmMGU5Zjpjb206ZW46VVM&usg=AFQjCNHq0O7Erhu1zoGgyLrTdDaXh--Nww&from=,6,6
46,/404.html?page=/blog/2018-04-06-how-onboard-yourself-unfamiliar-domain&ct=ga&cd=CAEYSSoTNjA3NDk5Nzk0ODM4MDYwMDE5MTIaMTEwMWMwMjRjMDhmMGU5Zjpjb206ZW46VVM&usg=AFQjCNHq0O7Erhu1zoGgyLrTdDaXh--Nww&from=,4,4
47,/404.html?page=/blog/2018-04-06-how-onboard-yourself-unfamiliar-domain&source=alertsmail&hl=en&gl=US&msgid=NjA3NDk5Nzk0ODM4MDYwMDE5MQ&s=AB2Xq4idpPqv4ZuYJ0tFNpyBqnFvx8Bn5fj8QgI&from=,4,4
48,/404.html?page=/blog/www.software.ac.uk/about/people/simon-hettrick&from=https://www.software.ac.uk/blog/2018-04-11-secret-behind-growth-rse-groups-uk,1,1
49,/404.html?page=/blog/www.software.ac.uk/people/simon-hettrick&from=https://www.software.ac.uk/blog/2016-11-24-not-so-brief-history-research-software-engineers,1,1
50,/404.html?page=/cookie-police&from=http://ssi.basedev.co.uk/privacy,1,1
51,/404.html?page=/cookie-police&from=http://ssi.basedev.co.uk/subscribe,1,1
52,/404.html?page=/core/rebuild&from=,1,1
53,/404.html?page=/cw15&from=,2,2
54,/404.html?page=/cw17/lightning-talk&from=,2,1
55,/404.html?page=/cw17/lightning-talks&from=,2,1
56,/404.html?page=/data-carpentry&from=,1,1
57,/404.html?page=/data-carpentry&from=http://ssi.basedev.co.uk/programmes-events/carpentries,2,1
58,/404.html?page=/fellows/robert-paul-davey&from=,2,1
59,/404.html?page=/first-workshop-maintainable-software-practices-e-science&from=,1,1
60,/404.html?page=/first-workshop-on-maintainable-software-practices-e-science&from=,1,1
61,/404.html?page=/first-workshop-on-maintainable-software-practices-in-e-science&from=,1,1
62,/404.html?page=/instructor-training&from=http://ssi.basedev.co.uk/programmes-events/carpentries,1,1
63,/404.html?page=/ipclc&from=http://ssi.basedev.co.uk/programmes-and-events/workshops,1,1
64,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&ct=ga&cd=CAEYAyoUMTUxMTE4NjAzOTg4MDk5OTQ4OTIyHTg4ZjI3OWY4MTg5Y2ExNWM6Y29tLmF1OmVuOkFV&usg=AFQjCNEfEmm5bbRl_nklbFFf6h0F6p5M_g&from=,3,3
65,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&ct=ga&cd=CAEYSyoUMTUxMTE4NjAzOTg4MDk5OTQ4OTIyHTg4ZjI3OWY4MTg5Y2ExNWM6Y29tLmF1OmVuOkFV&usg=AFQjCNEfEmm5bbRl_nklbFFf6h0F6p5M_g&from=,5,5
66,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&source=alertsmail&hl=en&gl=AU&msgid=MTUxMTE4NjAzOTg4MDk5OTQ4OTI&s=AB2Xq4jk1tLdaAmeNyIIfu56DQrPEYdncIkZEWE&from=,6,6
67,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&source=alertsmail&hl=en&gl=GB&msgid=MTA0NzU3MzE4NTUwNjY1MzY2MTM&s=AB2Xq4gqyLqRHUmiCpp3PAK2s6S3XKiv4J5DzyI&from=,7,7
68,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&source=alertsmail&hl=en&gl=US&msgid=MTYwMjI2MDE0NTEwOTU3OTczMTA&s=AB2Xq4icErSRCdvZ2nJsvDj9R5zyJyo7tIrbmv8&from=,4,4
69,/404.html?page=/news/business-technology-and-sustainability-strategies-your-research-software-project-11-12-june&source=alertsmail&hl=en&gl=US&msgid=NDAyMzM0MzA3NDMzNTEzNzkxNw&s=AB2Xq4jvWkEdh1lGvoCpK6-dDE0_PouOF7ylPjw&from=,3,3
70,/404.html?page=/news/workshop-debugging-numerical-software&ct=ga&cd=CAEYCSoTNTM5NjIzNTQzMTczNDQ3NzE5NzIaMTEwMWMwMjRjMDhmMGU5Zjpjb206ZW46VVM&usg=AFQjCNHJR_6fq91QeQ2CO_97nCKitLv5Sg&from=,3,3
71,/404.html?page=/news/workshop-debugging-numerical-software&ss=tw&rt=Workshop+on+Debugging+Numerical+Software&cd=KhM5NzYxMjUwMzQ1MDAxMDY5NzcyMhoxMTAxYzAyNGMwOGYwZTlmOmNvbTplbjpVUw&ssp=AMJHsmVj32p97Lm7eRqeNga3AKehm0SS7w&from=,4,4
72,/404.html?page=/node/609/submission/1698&from=,2,2
73,/404.html?page=/people/neil-chue-hong&from=,1,1
74,/404.html?page=/policy/research-software-engineers&from=http://ssi.basedev.co.uk/policy/research-software-engineers,2,1
75,/404.html?page=/policy/research-software-engineers&from=http://ssi.basedev.co.uk/programmes-and-events/fellowship-programme,1,1
76,/404.html?page=/policy/research-software-engineers&from=http://ssi.basedev.co.uk/programmes-and-events/workshops,1,1
77,/404.html?page=/portal/en/persons/neil-chue-hong(ccbc9e4a-d25e-41fd-9a73-9f16e6c418dd).html&from=http://ssi.basedev.co.uk/about/staff/person/neil-chue-hong-0,1,1
78,/404.html?page=/privacy&from=http://ssi.basedev.co.uk/subscribe,1,1
79,/404.html?page=/privacy&from=http://ssi.basedev.co.uk/terms,1,1
80,/404.html?page=/programmes-events/carpentry-programmes/tailored-workshops&from=http://ssi.basedev.co.uk/programmes-events/carpentries,1,1
81,/404.html?page=/publications&from=http://ssi.basedev.co.uk/resources/reports,8,5
82,/404.html?page=/rdvw&from=http://ssi.basedev.co.uk/programmes-and-events/workshops,1,1
83,/404.html?page=/ready-releas&from=,1,1
84,/404.html?page=/research-software-engineering-cloud-computing-awards-microsoft&from=,1,1
85,/404.html?page=/resources/about&from=http://localhost:8888/notebooks/ch04packaging/06Licensing.ipynb,2,2
86,/404.html?page=/resources/get-speed&from=http://ssi.basedev.co.uk/resources,2,1
87,/404.html?page=/resources/guides-everything/software-evalution-guide&from=,3,2
88,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteri.pdf&from=,1,1
89,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteris.pdf&from=,1,1
90,/404.html?page=/software-credit&from=http://ssi.basedev.co.uk/programmes-and-events/workshops,4,3
91,/404.html?page=/subscribe&from=,1,1
92,/404.html?page=/subscribe&from=http://ssi.basedev.co.uk/,1,1
93,/404.html?page=/subscribe&from=http://ssi.basedev.co.uk/news/rse-uk-usa-travel-fund-first-awardees-and-future-deadlines,1,1
94,/404.html?page=/subscribe&from=http://ssi.basedev.co.uk/tags/software-assessment-framework,1,1
95,/404.html?page=/tag-feed?tag=Day in the software life&from=https://www.software.ac.uk/blog/2016-09-12-making-dead-trigonotarbid-walk,1,1
96,/404.html?page=/terms&from=http://ssi.basedev.co.uk/,1,1
97,/404.html?page=/terms&from=http://ssi.basedev.co.uk/blog/2017-09-01-lonely-journey-excel-pandas,1,1
98,/404.html?page=/terms&from=http://ssi.basedev.co.uk/subscribe,1,1
99,/404.html?page=/training-centres-doctoral-training&from=,2,1
100,/404.html?page=/which-journals-should-i-publish-mysoftware&from=,1,1
101,/404.html?page=/workshop-e-infrastructure-trainers&from=http://ssi.basedev.co.uk/programmes-and-events/workshops,1,1
102,/404.html?page=/www.software.ac.uk/about/people/aleksandra-nenadic&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
103,/404.html?page=/www.software.ac.uk/people&from=https://www.software.ac.uk/contact,3,3
104,/about,233,126
105,/about/advisory-board,69,23
106,/about/advisory-board/catherine-jones,2,2
107,/about/advisory-board/david-gavaghan,2,2
108,/about/advisory-board/david-snelling,5,4
109,/about/advisory-board/kevin-ashley,4,3
110,/about/advisory-board/liz-allen,9,8
111,/about/advisory-board/mark-plumbley,3,3
112,/about/advisory-board/matthew-dovey,2,2
113,/about/advisory-board/mike-chantler,2,2
114,/about/advisory-board/neil-geddes,3,2
115,/about/advisory-board/sheila-anderson,1,1
116,/about/advisory-board/susan-morrell,2,2
117,/about/contact,93,75
118,/about/fellows,84,24
119,/about/funders,61,19
120,/about/how-cite-us,28,21
121,/about/media-enquiries,23,17
122,/about/our-partners,41,33
123,/about/partners,111,21
124,/about/people,108,35
125,/about/people/advisory-board,51,22
126,/about/people/aleksandra-nenadic,8,5
127,/about/people/aleksandra-pawlik,2,2
128,/about/people/alexander-hay,3,2
129,/about/people/arno-proeme,7,4
130,/about/people/carole-goble,7,6
131,/about/people/claire-wyatt,5,5
132,/about/people/clem-harris,3,3
133,/about/people/david-de-roure,6,5
134,/about/people/devasena-inupakutika,4,4
135,/about/people/fellows,169,25
136,/about/people/funders,43,19
137,/about/people/giacomo-peru,2,2
138,/about/people/graeme-smith,2,2
139,/about/people/iain-emsley,3,2
140,/about/people/james-graham,4,4
141,/about/people/john-robinson,7,3
142,/about/people/les-carr,9,8
143,/about/people/malcolm-atkinson,4,3
144,/about/people/malcolm-illingworth,1,1
145,/about/people/mario-antonioletti,4,4
146,/about/people/mark-parsons,10,8
147,/about/people/mike-jackson,14,12
148,/about/people/neil-chue-hong,49,31
149,/about/people/olivier-philippe,6,5
150,/about/people/partners,56,19
151,/about/people/raniere-silva,4,4
152,/about/people/rob-baxter,2,1
153,/about/people/selina-aragon,4,4
154,/about/people/shoaib-sufi,5,4
