,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1517,1273
1,/?_x_tr_sl=auto&_x_tr_tl=zh-CN&_x_tr_hl=en&_x_tr_pto=wapp,1,1
2,/?adlt=strict,1,1
3,"/?Engineering, The University of Edinburgh=&dm_t=0,0,0,0,0",1,1
4,/?mc_cid=5e2532d3cf&mc_eid=f6e8e7c0c5,1,1
5,/403.html?page=/about/our-partners&from=https://www.software.ac.uk/who-do-we-work,1,1
6,/403.html?page=/about/people/iain-emsley?_ga=2.221673752.1298637326.1673559729-1878715966.1671739551&from=,1,1
7,/403.html?page=/about/people/shoaib-sufi&from=,1,1
8,/403.html?page=/admin/reports/dblog&from=https://35.176.183.9/admin/config,3,1
9,/403.html?page=/blog/2013-12-16-academic-blogging-top-tips&from=,1,1
10,/403.html?page=/blog/2023-01-16-hybrid-working-how-can-we-avoid-worst-both-worlds-early-career-researchersacademics&from=,2,1
11,/403.html?page=/caroline-jay&from=,2,2
12,/403.html?page=/user/430&from=,1,1
13,/403.html?page=/user/register&from=,1,1
14,/404.html?page=/ &from=https://www.ed.ac.uk/bayes/community-colocation/community-directory,2,1
15,/404.html?page=/<https:/nam11.safelinks.protection.outlook.com/?url=http://www.software.ac.uk/&data=05|01|carver@cs.ua.edu|6fe8f27671bf49a6b27108dafc97e04f|2a00728ef0d040b4a4e8ce433f3fbca7|0|0|638100026478379638|Unknown|TWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=|3000|||&sdata=OcSszt1IsSgskkSwlLzDQAkrYw8qqYgGEWutxT2Ii/s=&reserved=0&from=,2,2
16,/404.html?page=/~drn1e09/ug/compvision/gait/Matlab/index.html&from=,1,1
17,/404.html?page=/aabout/fellows&from=,1,1
18,/404.html?page=/aabout/staff&from=,1,1
19,/404.html?page=/about/fellows/dGhpYmF1bH&from=,1,1
20,/404.html?page=/author/daniele-procida&from=https://software.ac.uk/about/fellows/daniele-procida,1,1
21,/404.html?page=/author/georgia-aitkenhead?_ga=2.141909170.1654975371.1673876849-82669146.1673876849&from=https://www.software.ac.uk/,1,1
22,/404.html?page=/author/lincoln-colling?_ga=2.58942445.1745479956.1675080761-1248380456.1675080761&from=https://www.software.ac.uk/,1,1
23,/404.html?page=/author/magesh-chandramouli&from=https://software.ac.uk/about/fellows/magesh-chandramouli,1,1
24,/404.html?page=/author/mike-walmsley&from=https://www.software.ac.uk/about/fellows/mike-walmsley,1,1
25,/404.html?page=/author/reina-camacho-toro&from=https://software.ac.uk/about/fellows/reina-camacho-toro,1,1
26,/404.html?page=/blog/2012-03-05-five-top-tips-promoting- your-sollware (full version)&from=,1,1
27,/404.html?page=/blog/2012-03-05-five-top-tips-promoting- your-sollware&from=,1,1
28,/404.html?page=/blog/2012-03-05-five-top-tips-promoting-&from=,5,2
29,/404.html?page=/blog/2013-09-30-top-tips- version-control&from=,1,1
30,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers​&from=,1,1
31,/404.html?page=/blog/2016-07-11-assessing-sustainability-research-data-spring-projects&from=,2,2
32,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=,4,4
33,/404.html?page=/blog/2017-11-14-congratulations-new-rse-cloud-computing-fellows&from=,1,1
34,/404.html?page=/blog/2017-12-08-welcome-software-sustainability-institute-fellows-2018&from=,1,1
35,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=,1,1
36,/404.html?page=/blog/2018-05-25-archiving-code-and-software-shared-research-journal-author-and-reuser-perspectives&from=,1,1
37,/404.html?page=/blog/MjAyMy0wMS&from=,2,1
38,/404.html?page=/cw23/lightning-talks&from=,1,1
39,/404.html?page=/evidence-bank&from=,1,1
40,/404.html?page=/gallery/CW12/&from=https://www.software.ac.uk/cw12?_ga=2.102145730.291821816.1673259705-1369355582.1660567966,1,1
41,/404.html?page=/new/unesco-recommendation-open-science-acknowledges-role-software&from=,1,1
42,/404.html?page=/news/2013-06-24-test&from=,1,1
43,/404.html?page=/news/financial-assistance-available-collaborations-workshop-2023&from=,1,1
44,/404.html?page=/news/senior-research-software-engineer&from=,1,1
45,/404.html?page=/node/1574&from=,2,2
46,/404.html?page=/resources/guid&from=,3,3
47,/404.html?page=/resources/guides/software-selection&from=,1,1
48,/404.html?page=/resources/how-to-start-an-rse-group/&from=,1,1
49,/404.html?page=/sean.mcgeever@ed.ac.uk&from=https://www.software.ac.uk/news/inaugural-edinburgh-research-software-engineers-rse-meeting,1,1
50,/404.html?page=/sites/default/files/ssi-softwareevaluationcriteria.pdf&from=,1,1
51,/404.html?page=/sustainable-software&from=https://chat.openai.com/,1,1
52,/404.html?page=/tag-feed?tag=Day in the software life&from=https://www.software.ac.uk/blog/2016-09-26-exergames-how-make-physiotherapy-fun,1,1
53,/404.html?page=/tags/ZmVsbG93cy&from=,1,1
54,/404.html?page=/whichjournals-should-i-publish-my-software&from=,1,1
55,/404.html?page=/who-do-we-work/provenance-tool-&from=,1,1
56,/404.html?page=/www.manchester.ac.uk&from=https://www.software.ac.uk/about/staff/person/carole-goble,2,2
57,/404.html?page=/www.software.ac.uk/about/people/simon-hettrick&from=https://software.ac.uk/blog/2018-04-11-secret-behind-growth-rse-groups-uk,1,1
58,/404.html?page=/www.software.ac.uk&from=https://www.software.ac.uk/wosss19,1,1
59,/about,221,196
60,/about/advisory-board,34,34
61,/about/advisory-board/liz-allen,8,7
62,/about/advisory-board/mark-plumbley,1,1
63,/about/advisory-board/neil-geddes,1,1
64,/about/brand-guidelines,30,29
65,/about/data-management-plan,27,25
66,/about/fellows,186,159
67,/about/fellows/adam-crymble,2,2
68,/about/fellows/alejandra-gonzalez-beltran,2,2
69,/about/fellows/alex-clarke,2,1
70,/about/fellows/alex-coleman,4,4
71,/about/fellows/alex-southgate,2,2
72,/about/fellows/alexander-konovalov,2,2
73,/about/fellows/alexander-morley,1,1
74,/about/fellows/alexandra-simperler,1,1
75,/about/fellows/alice-harpole,2,2
76,/about/fellows/alison-clarke,1,1
77,/about/fellows/alys-brett,3,2
78,/about/fellows/aman-goel,14,11
