,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1563,1289
1,/?mc_cid=cf51ad7455&mc_eid=1a19c8a21e,1,1
2,/?mc_cid=f2e576af33&mc_eid=3d264c81fb,1,1
3,/403.html?page=/about/our-partners&from=,1,1
4,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/blog/2022-09-08-executing-python-code-submitted-web-service,1,1
5,/403.html?page=/admin/reports/updates&from=https://localhost:8443/batch?id=434&op=start,1,1
6,/403.html?page=/blog/2013-12-18-academic-blogging-top-tips&from=,1,1
7,/403.html?page=/fellowship-programme/2023/terms-and-conditions&from=,2,1
8,/403.html?page=/heather-ford&from=https://software.ac.uk/,1,1
9,/403.html?page=/james-baker&from=,2,2
10,/403.html?page=/mike-jackson&from=,2,2
11,/403.html?page=/selina-aragon&from=,1,1
12,/403.html?page=/writing-software-sustainability-institute&from=,1,1
13,/404.html?page=/ info@software.ac.uk&from=,2,2
14,/404.html?page=/ Why mycode.R_final.v2_usethisone is not helping your workflow&from=,1,1
15,/404.html?page=/Â&from=,2,2
16,/404.html?page=/about/people/aleksandra-pawlik&from=,4,4
17,/404.html?page=/admin&from=,1,1
18,/404.html?page=/author/kim-martin&from=https://www.software.ac.uk/about/fellows/kim-martin,2,2
19,/404.html?page=/blog/ 2016- 10- 07- five- stars- research- software&from=,2,1
20,/404.html?page=/blog/2018-10-26...&from=,1,1
21,/404.html?page=/blog/2021-07-07-making-your-research-outputs-accessible-wider-audiences>.&from=,1,1
22,/404.html?page=/blog/typo/2017-01-18-researchfish-what-can-it-tell-us-about-software-research&from=,3,1
23,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=,1,1
24,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=https://github.com/,3,3
25,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=https://github.com/chloereihill7/example-repo,1,1
26,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=https://github.com/softwaresaved/rf4,8,6
27,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=https://github.com/softwaresaved/rf4/blob/master/README.md,3,3
28,/404.html?page=/blog/typo/2017-01-18-researchfishr-what-can-it-tell-us-about-software-research&from=https://github.com/steve-crouch/example-repo,5,3
29,/404.html?page=/cw22/Y29sbGFib3&from=,1,1
30,/404.html?page=/cw22/ZGlzY3Vzc2&from=,1,1
31,/404.html?page=/fello&from=,1,1
