,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1190,1044
1,/?_hsenc=p2ANqtz-8HECzSMsFbI3dN57OfuqKzs1rC-bSyms8IxqJ4O3nyXUvZpVuR_TdQbbYHBaqh3OXuR_4f,1,1
2,/?_hsenc=p2ANqtz-9kRj1ccWwAvHi6iT_Rpj2E4gGKmeN48JHe8NBHDiWCK5JolQxWanSgtAfHznvtgZyobJ0I,1,1
3,/?_hsmi=2&_hsenc=p2ANqtz-_kCASl8VHiNV7FnNQHyqAM4o608axGBvp0DWZqZq6botE31PY7t-4CcacG4HJZHPm0PEWuzkcdpr8KY5OqWT7Hu_D4IA,1,1
4,/?_hsmi=2&_hsenc=p2ANqtz-8WlUfA2l5_bZeeobdAcDDKajW_JmqOiOhXvNU8pQicTOG0dWVMOQst2OJsv7CNL-nykRV5USgmKlBx9GLDBMW1maridw,1,1
5,/?mc_cid=1273413505&mc_eid=3841d5f416,1,1
6,/403.html?page=/about/people/funders&from=https://software.ac.uk/about/people,1,1
7,/403.html?page=/open-evidence-bank&from=,2,2
8,/403.html?page=/open-evidence-bank&from=https://github.com/,1,1
9,/403.html?page=/resources/guides/guides-instructors-trainers-and-workshop-hosts&from=,1,1
10,/403.html?page=/resources/guides/guides-instructors-trainers-and-workshop-hosts&from=https://www.software.ac.uk/resources/guides,1,1
11,/404.html?page=/)&from=,1,1
12,"/404.html?page=/>,&from=",2,2
13,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://www.software.ac.uk/about/staff/person/shoaib-sufi,2,2
14,/404.html?page=/aG93LWZ1bm&from=,4,4
15,/404.html?page=/aG93LXdyaX&from=,4,4
16,/404.html?page=/author/benjamin-krikler?_ga=2.187217000.1975596565.1594194338-268510919.1594194338&from=https://www.software.ac.uk/about/fellows/benjamin-krikler,1,1
17,/404.html?page=/author/benjamin-krikler?_ga=2.201081388.388944030.1596043566-1318548261.1596043566&from=https://www.software.ac.uk/about/fellows/benjamin-krikler,1,1
18,/404.html?page=/bit.ly/32SwJzB&from=https://www.software.ac.uk/news/survey-training-provision-within-n8-universities,4,2
19,/404.html?page=/bit.ly/32SwJzB&from=https://www.software.ac.uk/node/preview/74f83063-ff50-475b-b612-06d8537729f6/full,1,1
20,"/404.html?page=/blog/2016-09-26-making-code-citable-zenodo-and-github,&from=",1,1
21,/404.html?page=/blog/2017-12-08-welcome-software-sustainability-institute-fellows-2018&from=https://t.co,1,1
22,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=,2,2
23,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://rse.ac.uk,4,3
24,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://rse.ac.uk/community/epsrc-rse-fellows/,8,7
25,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.software.ac.uk/news/introducing-2017-epsrc-rse-fellows,6,6
26,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk/physics/people/phil-hasnip/,1,1
27,/404.html?page=/blog/2019-02-15-rse-survey-2018-&from=,1,1
28,/404.html?page=/blog/bit.ly/RSE16Map&from=,1,1
29,/404.html?page=/blog/MjAyMC0wNy&from=,6,6
30,/404.html?page=/cw20/Y29sbGFib3&from=,6,6
31,/404.html?page=/d2hpY2gtam&from=,2,2
32,/404.html?page=/fellows/[http://ceur-ws.org/Vol-1686/WSSSPE4_paper_22.pdf&from=https://software.ac.uk/about/fellows/caroline-jay,1,1
33,/404.html?page=/guides-everything/using-git-shared-folders-and-virtual-machine-3&from=,1,1
34,/404.html?page=/guides-everything/using-git-shared-folders-and-virtual-machines-3&from=,1,1
35,/404.html?page=/guides-everything/using-git-shared-folders&from=,1,1
36,/404.html?page=/home/cw11/Z2l2aW5nLW&from=,12,12
37,/404.html?page=/news/bmV3LWd1aW&from=,5,5
38,/404.html?page=/news/new-guidance-running-online-training-even&from=,3,3
39,/404.html?page=/policy/cmVzZWFyY2&from=,1,1
40,/404.html?page=/programmes-and-events/carpentry-programme&from=,1,1
41,/404.html?page=/resources/guides-everything/using-git-shared-folders-and-virtual-machines-3pra&from=,1,1
42,/404.html?page=/resources/guides/c29mdHdhcm&from=,1,1
43,/404.html?page=/resources/guides/developing-portlets-for-mu...&from=,1,1
44,/404.html?page=/resources/guides/guides-content-contributors info@software.ac.uk&from=,1,1
45,/404.html?page=/resources/guides/guides-researchers)&from=,1,1
46,/404.html?page=/resources/guides/software-management-plans &from=https://www.fosteropenscience.eu/learning/open-source-software-and-workflows/,8,3
47,/404.html?page=/search/node?keys=what+makes+good+code+good&from=,1,1
48,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteria.pdf.&from=,1,1
49,/404.html?page=/sites/default/files/SSI-SoftwareEvaluationCriteria&from=,1,1
50,/404.html?page=/so-exactly-what-software-did-you-use>&from=,1,1
51,/404.html?page=/software-research-engineering&from=,1,1
52,/404.html?page=/tag-feed?tag=Breaking Software Barriers&from=https://www.software.ac.uk/blog/2017-08-08-whatever-weather-story-behind-monc,1,1
53,"/404.html?page=/taxonomy/term/(3557,3160)&from=",2,1
54,"/404.html?page=/taxonomy/term/[3557,3160]&from=",2,1
55,"/404.html?page=/taxonomy/term/3557,3160&from=",1,1
56,"/404.html?page=/taxonomy/term/3557,3160&from=https://github.com/",3,1
57,/404.html?page=/taxonomy/term/3557+3160&from=,2,1
58,/404.html?page=/who-do-we-work/provenance-tool- suite&from=,1,1
59,/404.html?page=/www.carpentries.org&from=https://software.ac.uk/programmes-and-events/carpentry-programmes,1,1
60,/404.html?page=/www.carpentries.org&from=https://www.software.ac.uk/programmes-and-events/carpentry-programmes,1,1
61,/about,192,153
62,/about/advisory-board,23,13
63,/about/advisory-board/david-gavaghan,1,1
64,/about/advisory-board/liz-allen,1,1
65,/about/brand-guidelines,16,14
66,/about/data-management-plan,13,12
67,/about/fellows,119,88
68,/about/fellows/adam-jackson,3,3
69,/about/fellows/adam-tomkins,1,1
70,/about/fellows/alejandra-gonzalez-beltran,9,6
71,/about/fellows/aleksandra-pawlik,1,1
72,/about/fellows/alex-clarke,7,6
73,/about/fellows/alexander-morley,3,3
74,/about/fellows/alexandra-simperler,1,1
75,/about/fellows/alice-harpole,1,1
76,/about/fellows/alys-brett,1,1
77,/about/fellows/andrew-stewart,11,10
78,/about/fellows/anna-krystalli,10,10
79,/about/fellows/anna-maria-sichani,10,6
80,/about/fellows/anna-powell-smith,3,2
81,/about/fellows/becky-arnold,2,2
82,/about/fellows/benjamin-krikler,21,19
83,/about/fellows/blair-archibald,3,3
84,/about/fellows/brigitta-sipocz,15,14
85,/about/fellows/caroline-jay,3,3
86,/about/fellows/catherine-smith,6,5
87,/about/fellows/cefn-hoile,1,1
88,/about/fellows/craig-maclachlan,3,3
89,/about/fellows/daniel-hobley,3,3
90,/about/fellows/danny-wong,5,4
91,/about/fellows/david-perez-suarez,2,2
92,/about/fellows/derek-groen,1,1
93,/about/fellows/diego-alonso-alvarez,8,5
94,/about/fellows/edward-fisher,5,1
95,/about/fellows/edward-palmer,5,5
96,/about/fellows/edward-smith,2,2
97,/about/fellows/eike-mueller,2,2
98,/about/fellows/elisa-loza-reyes,1,1
99,/about/fellows/emily-bell,12,12
100,/about/fellows/emily-lewis,6,6
101,/about/fellows/emma-rand,10,5
102,/about/fellows/frances-cooper,4,4
103,/about/fellows/gary-leeming,5,5
104,/about/fellows/geraint-palmer,1,1
105,/about/fellows/gergana-daskalova,6,6
106,/about/fellows/hans-fangohr,2,2
107,/about/fellows/heather-packer,1,1
108,/about/fellows/isla-myers-smith,2,2
109,/about/fellows/iza-romanowska,1,1
110,/about/fellows/james-baker,3,3
111,/about/fellows/james-harold-davenport,6,3
112,/about/fellows/james-spencer,1,1
113,/about/fellows/jane-charlesworth,14,14
114,/about/fellows/jessica-ward,2,2
115,/about/fellows/jez-cope,2,2
116,/about/fellows/jon-hill,1,1
117,/about/fellows/jon-massey,4,3
118,/about/fellows/kayla-lacovino,2,2
119,/about/fellows/krishna-kumar,4,2
120,/about/fellows/kristy-revell,10,10
121,/about/fellows/laura-james,3,3
122,/about/fellows/laurent-gatto,1,1
123,/about/fellows/leandro-liborio,3,3
124,/about/fellows/leonardo-uieda,2,2
125,/about/fellows/liberty-foreman,4,3
126,/about/fellows/lucy-whalley,13,12
127,/about/fellows/malvika-sharan,10,9
128,/about/fellows/mark-basham,2,2
129,/about/fellows/martin-donnelly,1,1
130,/about/fellows/matt-williams,5,5
131,/about/fellows/matthew-upson,8,8
132,/about/fellows/melody-sandells,7,7
133,/about/fellows/michael-fischer,1,1
134,/about/fellows/mike-croucher,1,1
135,/about/fellows/mozhgan-kabiri-chimeh,4,4
136,/about/fellows/natalie-stanford,3,3
137,/about/fellows/nikoleta-glynatsi,1,1
138,/about/fellows/oliver-laslett,1,1
139,/about/fellows/olivia-guest,2,2
140,/about/fellows/pablo-bernabeu,6,5
141,/about/fellows/patricia-herterich,13,13
142,/about/fellows/phil-mcaleer,5,4
143,/about/fellows/philipp-boersch-supan,3,2
144,/about/fellows/rachael-ainsworth,7,7
145,/about/fellows/rebecca-wilson,2,2
146,/about/fellows/reka-solymosi,4,4
147,/about/fellows/richard-abel,2,2
148,/about/fellows/richard-adams,3,3
149,/about/fellows/richard-johnston,1,1
150,/about/fellows/robert-haines,5,5
151,/about/fellows/robin-long,1,1
152,/about/fellows/robin-wilson,1,1
153,/about/fellows/robyn-grant,2,2
154,/about/fellows/russell-garwood,3,2
155,/about/fellows/sammie-buzzard,2,2
156,/about/fellows/sanjay-manohar,1,1
157,/about/fellows/sarah-gibson,16,12
158,/about/fellows/sarah-mount,1,1
159,/about/fellows/sorrel-harriet,4,3
160,/about/fellows/stephan-lautenschlager,1,1
161,/about/fellows/stephen-eglen,1,1
162,/about/fellows/steve-harris,2,2
163,/about/fellows/stuart-dunn,1,1
164,/about/fellows/stuart-grieve,5,3
165,/about/fellows/susheel-varma,3,3
166,/about/fellows/tania-allard,1,1
167,/about/fellows/tarek-allam,7,6
168,/about/fellows/thomas-etherington,1,1
169,/about/fellows/thomas-robitaille,4,4
170,/about/fellows/tom-crick,3,3
171,/about/fellows/tom-pollard,4,4
172,/about/fellows/vanesa-magar,2,2
173,/about/fellows/vincent-knight,4,4
174,/about/fellows/will-furnass,4,2
175,/about/fellows/will-hulme,12,8
176,/about/fellows/yasir-noori,3,3
177,/about/fellows/yo-yehudi,17,10
178,/about/funders,16,15
179,/about/get-involved,25,23
180,/about/how-cite-us,10,9
181,/about/manifesto,47,40
182,/about/partners,14,12
183,/about/people,7,6
184,/about/staff,94,72
185,/about/staff/partners/australian-research-data-commons-ardc,1,1
186,/about/staff/partners/bbsrc,1,1
187,/about/staff/partners/ccfe,3,3
188,/about/staff/partners/centre-computational-chemistry,1,1
189,/about/staff/partners/elixir,2,1
190,/about/staff/partners/esrc,1,1
191,/about/staff/partners/european-bioinformatics-institute,2,1
192,/about/staff/partners/roslin-institute,1,1
193,/about/staff/partners/rutherford-appleton-laboratory,3,3
194,/about/staff/partners/sage-publications-ltd,1,1
195,/about/staff/partners/society-research-software-engineering,1,1
196,/about/staff/partners/stfc,1,1
197,/about/staff/partners/university-southampton,1,1
198,/about/staff/person/aleksandra-nenadic,8,7
199,/about/staff/person/aleksandra-pawlik,3,3
200,/about/staff/person/alexander-hay,3,3
201,/about/staff/person/arshad-khan,1,1
202,/about/staff/person/carole-goble,3,3
203,/about/staff/person/caroline-jay,12,11
204,/about/staff/person/claire-wyatt,6,6
205,/about/staff/person/daniela-hensen,2,2
206,/about/staff/person/david-de-roure,1,1
207,/about/staff/person/david-snelling,3,3
208,/about/staff/person/devasena-inupakutika,2,2
209,/about/staff/person/giacomo-peru,2,2
210,/about/staff/person/iain-larmour,1,1
211,/about/staff/person/jacalyn-laird,7,6
212,/about/staff/person/james-graham,1,1
213,/about/staff/person/john-robinson,3,2
214,/about/staff/person/kevin-ashley,2,2
215,/about/staff/person/les-carr,1,1
216,/about/staff/person/liz-allen,1,1
217,/about/staff/person/lorna-hughes,2,2
218,/about/staff/person/lucia-michielin,22,18
219,/about/staff/person/mark-parsons,5,4
220,/about/staff/person/matthew-dovey,2,2
221,/about/staff/person/mike-chantler,1,1
222,/about/staff/person/mike-jackson,2,2
223,/about/staff/person/neil-chue-hong,55,51
224,/about/staff/person/neil-geddes,1,1
225,/about/staff/person/olivier-philippe,2,2
226,/about/staff/person/rachael-ainsworth,1,1
227,/about/staff/person/raniere-silva,1,1
228,/about/staff/person/sarah-king,7,7
229,/about/staff/person/selina-aragon,1,1
230,/about/staff/person/sheila-anderson,3,2
231,/about/staff/person/shoaib-sufi,15,12
232,/about/staff/person/simon-hettrick,11,11
233,/about/staff/person/steve-crouch,17,14
234,/about/staff/person/tao-chang,1,1
235,/about/staff/person/tom-doyle,1,1
236,/about/staff/person/toni-collis,1,1
237,/achieving-unexpected-goals-ambitious-social-science-project,1,1
238,/agents/agent-faqs,1,1
239,/author/alejandra-gonzalez-beltran,2,1
240,/author/aleksandra-nenadic,1,1
241,/author/alina-calin,1,1
242,/author/andrew-bennett,2,1
243,/author/anna-krystalli,1,1
244,/author/anton-shterenlikht,1,1
245,/author/arshad-emmambux,5,4
246,/author/catherine-de-roure,1,1
247,/author/cees-hof,1,1
248,/author/chris-cannam,5,2
249,/author/chris-edsall,2,2
250,/author/edward-fisher,6,1
251,/author/emmy-tsang,2,1
252,/author/eve-macharia,1,1
253,/author/georg-link,1,1
254,/author/gergana-daskalova,1,1
255,/author/gillian-law,2,2
256,/author/gillian-law?page=2,1,1
257,/author/gillian-law?page=4,1,1
258,/author/iain-donald,1,1
259,/author/ian-cottam,2,2
260,/author/ian-dunlop,1,1
261,/author/jacalyn-laird,3,3
262,/author/james-harold-davenport,2,2
263,/author/james-hetherington,1,1
264,/author/jane-charlesworth,1,1
265,/author/jason-m-gates,1,1
266,/author/julie-sullivan,1,1
267,/author/katayoun-farrahi,1,1
268,/author/krishna-kumar,1,1
269,/author/leanne-mary-wake,2,1
270,/author/liberty-foreman,1,1
271,/author/long-tran-thanh,1,1
272,/author/louise-brown,1,1
273,/author/malvika-sharan,1,1
274,/author/marion-weinzierl,1,1
275,/author/mark-parsons,1,1
276,/author/mark-woodbridge,4,4
277,/author/matthew-upson,2,2
278,/author/melody-sandells,1,1
279,/author/michelle-barker,1,1
280,/author/mike-croucher,2,2
281,/author/mike-jackson,1,1
282,/author/mirabelle-dcruz,2,2
283,/author/mozhgan-kabiri-chimeh,1,1
284,/author/neil-chue-hong,7,6
285,/author/nick-brown,1,1
286,/author/pablo-bernabeu,5,1
287,/author/patrick-jc-aerts,1,1
288,/author/paul-secular,1,1
289,/author/rachael-ainsworth,1,1
290,/author/richard-bradshaw,1,1
291,/author/robyn-grant,1,1
292,/author/russell-garwood,1,1
293,/author/sarah-al-assam,4,4
294,/author/sarah-alhozaimy,1,1
295,/author/sarah-gibson,1,1
296,/author/shih-chen-chao,1,1
297,/author/shoaib-sufi,1,1
298,/author/simon-hettrick,5,5
299,/author/simon-hettrick?page=1,1,1
300,/author/simon-hettrick?page=2,1,1
301,/author/sinan-shi,1,1
302,/author/stephan-janosch,2,2
303,/author/stephen-eglen,2,2
304,/author/steve-crouch,4,2
305,/author/susheel-varma,1,1
306,/author/tarek-allam,2,2
307,/author/toby-hodges,2,2
308,/author/toni-collis,1,1
309,/author/tyler-j-skluzacek,1,1
310,/author/vanessa-villamia-sochat,1,1
311,/author/vince-knight,1,1
312,/author/william-vassilis-karageorgos,1,1
313,/author/yasemin-turkyilmaz-van-der-velden,1,1
314,/best-practice-using-cloud-research,67,62
315,/beware-results-may-vary-workshop-openness-means-enhancing-research-quality,1,1
316,/blog,65,44
317,/blog?page=0,1,1
318,/blog?page=1,12,9
319,/blog?page=101,2,2
320,/blog?page=2,3,2
321,/blog?page=3,3,3
322,/blog?page=39=&page=72,1,1
323,/blog?page=4,4,3
324,/blog?page=5,2,1
325,/blog?page=6,2,1
326,/blog?page=7,1,1
327,/blog?page=8,1,1
328,/blog?page=99,1,1
329,/blog/2012-03-27-rtfm-four-letter-word,16,15
330,/blog/2013-04-22-dont-forget-people-fractured-training-landscape,6,5
331,/blog/2013-05-10-top-tips-editing-other-peoples-writing,43,41
332,/blog/2013-08-23-ten-reasons-be-research-software-engineer,50,48
333,/blog/2013-10-04-top-tips-software-data-visualisation,3,3
334,/blog/2014-02-14-can-you-learn-code-free,4,4
335,/blog/2014-06-17-collaborations-workshop-2014-cw14-outcomes-and-analysis,1,1
336,/blog/2014-10-22-ps840-million-uks-investment-software-reliant-research-2013,12,6
337,/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers,32,27
338,/blog/2015-08-07-new-network-support-research-software-groups-across-uk,7,6
339,/blog/2016-03-11-how-many-women-should-you-expect-academic-event,2,2
340,/blog/2016-08-12-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,13,9
341,/blog/2016-08-17-not-so-brief-history-research-software-engineers,3,3
342,/blog/2016-08-17-not-so-brief-history-research-software-engineers-0,45,39
343,/blog/2016-09-12-9-steps-quality-research-software,5,5
344,/blog/2016-09-12-call-information-why-do-good-software-people-leave-academia,6,6
345,/blog/2016-09-12-cloud-computing-proposals-wanted-internet-things-research,1,1
346,/blog/2016-09-12-coding-scientist-i-never-thought-i-would-be,1,1
347,/blog/2016-09-12-evolutions-discussion-rse-career-paths,1,1
348,/blog/2016-09-12-making-dead-trigonotarbid-walk,2,2
349,/blog/2016-09-12-politics-instruments,1,1
350,/blog/2016-09-12-programming-language-evolution-and-sustainable-software,1,1
351,/blog/2016-09-12-pydata-london-2016,1,1
352,/blog/2016-09-12-reproducible-research-citing-your-execution-environment-using-docker-and-doi,10,9
353,/blog/2016-09-12-software-sustainability-remote-sensing,14,14
354,/blog/2016-09-12-tufte-and-art-and-science-effective-data-visualisation,8,8
355,/blog/2016-09-13-ensuring-long-term-access-ionomics-hub-ihub,2,2
356,/blog/2016-09-19-future-rses-looking-rosy-following-phenomenal-conference,1,1
357,/blog/2016-09-20-python-shakes-world-high-performance-computing-perspective-supercomputing-2015,2,2
358,/blog/2016-09-26-archaeology-open-source-software-its-getting-easier,17,16
359,/blog/2016-09-26-automated-gui-testing-autohotkey,36,27
360,/blog/2016-09-26-biojs-free-bioinformatics-visualisation-tools-get-software-facelift,1,1
361,/blog/2016-09-26-building-artory-personalised-culture-guide,1,1
362,/blog/2016-09-26-building-bridge-between-virtual-machine-and-outside-world,8,8
363,/blog/2016-09-26-data-carpentry-goes-netherlands,1,1
364,/blog/2016-09-26-early-impact-open-call-testing-provenance-tool-suite,2,1
365,/blog/2016-09-26-easynet-support-computational-modelling-cognitive-science,4,2
