,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1424,1181
1,/?fbclid=IwAR3r6AdK9pUVpmdsWH02QyZIJvJ1nqRNx3ut7hLvKqXaraG6_2gqNBfpYxo,1,1
2,/?fbclid=IwAR3ZYxO3HMKhBPLWEZ33_gAQnFPuVHCKcb7fuagTOUYswc0d_2Q5aE_i6vs,2,2
3,/?mc_cid=12ec704840&mc_eid=99b3c08647,1,1
4,/?mc_cid=963eaf6225&mc_eid=HAVDVE,1,1
5,/0nkjh/60295,1,1
6,/403.html?page=/about/people/mike-jackson&from=https://github.com/softwaresaved/automated_testing,1,1
7,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/blog/2017-11-23-executing-python-code-submitted-web-service,1,1
8,/403.html?page=/admin/modules&from=https://35.176.183.9/admin/structure/views/view/unique_blog_authors,1,1
9,/403.html?page=/admin/structure/views/view/events_new&from=,1,1
10,/403.html?page=/admin/structure/views/view/unique_authors_blog&from=https://35.176.183.9/admin/structure/views/view/unique_authors_blog,1,1
11,/403.html?page=/blog/2013-12-18-academic-blogging-top-tips?_ga=2.126157325.1462440073.1615811047-1341620283.1615811047&from=https://software.ac.uk/resources/top-tips,1,1
12,/403.html?page=/blog/2013-12-18-academic-blogging-top-tips&from=,1,1
13,/403.html?page=/how-can-you-make-research-data-accessible&from=,1,1
14,/403.html?page=/steve-crouch&from=https://www.software.ac.uk/sustainability-and-preservation-framework,1,1
15,/403.html?page=/user/381&from=,1,1
16,/404.html?page=/ blog/2013-08-23-ten-reasons-be -research-software-engineer&from=,1,1
17,/404.html?page=/ Why mycode.R_final.v2_usethisone is not helping your workflow&from=https://www.software.ac.uk/faq,1,1
18,/404.html?page=/__;!!Mih3wA!VPp-_yE-yHJ5bBgcpazSvC9d2qBQm0yNcLg5Jkm07AQIC2vWZRZ_UsY7d66eR3NU$&from=,2,2
19,/404.html?page=/2021-02-23-resources-help-make-your-research-accessible&from=,1,1
20,/404.html?page=/about:blank&from=,2,2
21,/404.html?page=/about/fellows/emily-bell__;!!MXVguWEtGgZw!duY-awFRfErLxHyFLwZQBD8WZx5eQlLT-WHadvjEFPCNiu1E4a4THIwEwMndDgyyUks$&from=,2,2
22,/404.html?page=/about/fellows/emily-bell__;!!PVKG_VDCxu5g!-kjQ7I4-ZSe5A3Z8XzK1QjfeMQR_49QB8kONMCyKg5EzIE9iL_hvtCVXx1LDMMlmKxXV$&from=,4,4
23,/404.html?page=/about/generating-google-maps-out-google-spreadsheets&from=,1,1
24,/404.html?page=/about/info@software.ac.uk&from=,2,2
25,/404.html?page=/about/people/aleksandra-pawlik&from=,1,1
26,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://www.software.ac.uk/about/staff/person/shoaib-sufi,1,1
27,/404.html?page=/about/people/schema.org&from=https://software.ac.uk/about/staff/person/aleksandra-nenadic,1,1
28,/404.html?page=/admin&from=,1,1
29,/404.html?page=/admin&from=https://www.software.ac.uk/update.php/selection,1,1
30,/404.html?page=/author/benjamin-krikler&from=https://software.ac.uk/about/fellows/benjamin-krikler,2,1
31,/404.html?page=/author/edward-palmer?_ga=2.119686283.2063422369.1616771902-1305053362.1607352599&from=https://www.software.ac.uk/,2,1
32,/404.html?page=/blog/2013-08-23&from=,1,1
33,/404.html?page=/blog/2014-12-04-its-&from=,3,3
34,/404.html?page=/blog/2016-08-19-not-so-&from=,1,1
35,/404.html?page=/blog/2016-09-26-currency-peer-review-pubcreds-and-academic-karma &from=,1,1
36,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk,1,1
37,/404.html?page=/blog/2020-02-27-continuous-integration-fail-fast-and-fail-first&sa=D&source=editors&ust=1614572133503000&usg=AOvVaw38izi82HaLPM3cwsbLRrKb&from=,2,2
38,/404.html?page=/blog/2021-01-05-how-make-most-ssi-fellowship-th rough-online-activities&from=https://www.software.ac.uk/,1,1
39,/404.html?page=/blog/MjAxNC0xMi&from=,1,1
40,/404.html?page=/blog/MjAxNi0wOS&from=,1,1
41,/404.html?page=/blog/MjAxNi0xMC&from=,2,2
42,/404.html?page=/c29mdHdhcm&from=,2,2
43,/404.html?page=/c3BlZWQtYm&from=,1,1
44,/404.html?page=/cmVzZWFyY2&from=,2,2
45,/404.html?page=/consultancy/consultancytestimonials&from=,1,1
46,/404.html?page=/consultancy/testimonials&from=,2,1
47,/404.html?page=/cw20/Discussion-session&from=https://www.google.com/,1,1
48,/404.html?page=/cw21/cGFydGljaX&from=,5,5
49,/404.html?page=/cw21/Discussion-sessions&from=,1,1
50,/404.html?page=/cw21/participation-guidelines)&from=,2,2
51,/404.html?page=/cw21/www.py6s.rtwilson.com&from=https://software.ac.uk/cw21/speakers,2,1
52,/404.html?page=/evemts-new&from=,1,1
53,/404.html?page=/fellowship-programme/2019&from=,1,1
54,/404.html?page=/home/cw11/giving-good-lightning-talk&nbsp;=&nbsp;=&nbsp;=&nbsp;=&from=,2,2
55,/404.html?page=/home/cw11/Z2l2aW5nLW&from=,10,10
56,/404.html?page=/icaci.org/&from=https://www.software.ac.uk/digital-approaches-to-cartographic-heritage,1,1
57,/404.html?page=/news/launch-uk-carpentry-community-&from=,1,1
58,/404.html?page=/news/launch-uk-carpentry-community&from=,1,1
59,/404.html?page=/programmes-events/carpentries/c29mdHdhcm&from=,3,3
60,/404.html?page=/resources/guides-everything/software-evaluation-guidehttps://www.softwareadvice.com/resources/how-to-evaluate-new-software/&from=,1,1
61,/404.html?page=/resources/guides/developing=maintainable-software&from=,1,1
62,/404.html?page=/resources/guides/Y2hvb3Npbm&from=,1,1
63,/404.html?page=/rss-weekly-summary&from=https://github.com/,1,1
64,/404.html?page=/sarah&from=,1,1
65,/404.html?page=/sched.co/QT63&from=https://www.software.ac.uk/about/fellows/diego-alonso-alvarez,2,1
66,/404.html?page=/sites/default/files/ssi&from=,4,4
67,/404.html?page=/sites/default/files/SSISoftwareEvaluationCriteria.pdf&from=,2,2
68,/404.html?page=/staff/b.jin/software/gpdasc.zip&from=,1,1
69,/404.html?page=/tags/Y3cyMC1zcG&from=,1,1
70,/404.html?page=/UlNDYW1wLX&from=,1,1
71,/404.html?page=/which-journals-should-i-publish-my-softwarehttps://software.intel.com/en-us/faq/purchasing-renewing-upgrading&from=,1,1
72,/404.html?page=/www.cardiff.ac.uk/people/view/122749-andrews&from=https://www.software.ac.uk/news/ssi-announces-collaboration-three-funded-ukri-innovation-scholar-funded-projects,1,1
73,/404.html?page=/www.carpentries.org&from=https://software.ac.uk/programmes-and-events/carpentry-programmes,1,1
74,/404.html?page=/www.carpentries.org&from=https://www.software.ac.uk/programmes-and-events/carpentry-programmes,1,1
75,/404.html?page=/www.software.ac.uk/about/people/aleksandra-nenadic&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
76,/about,238,195
77,/about/advisory-board,97,45
78,/about/advisory-board-0/matthew-dovey,1,1
79,/about/advisory-board/catherine-jones,3,2
80,/about/advisory-board/david-gavaghan,1,1
81,/about/advisory-board/david-snelling,2,2
82,/about/advisory-board/kevin-ashley,1,1
83,/about/advisory-board/liz-allen,10,7
84,/about/advisory-board/louise-tillman,1,1
85,/about/advisory-board/mark-plumbley,1,1
86,/about/advisory-board/mike-chantler,1,1
87,/about/advisory-board/neil-geddes,1,1
88,/about/advisory-board/sheila-anderson,1,1
89,/about/advisory-board/susan-morrell,1,1
90,/about/brand-guidelines,31,30
91,/about/data-management-plan,37,37
92,/about/fellows,155,107
93,/about/fellows/adam-crymble,4,4
94,/about/fellows/adam-jackson,1,1
95,/about/fellows/adam-tomkins,3,3
96,/about/fellows/alejandra-gonzalez-beltran,3,3
97,/about/fellows/aleksandra-pawlik,1,1
98,/about/fellows/alex-chartier,2,2
99,/about/fellows/alex-clarke,10,9
100,/about/fellows/alexander-konovalov,4,4
101,/about/fellows/alexander-morley,7,5
102,/about/fellows/alexandra-simperler,1,1
103,/about/fellows/allen-pope,1,1
104,/about/fellows/alys-brett,6,6
105,/about/fellows/andrew-stewart,7,7
106,/about/fellows/anna-krystalli,5,5
107,/about/fellows/anna-maria-sichani,5,5
108,/about/fellows/anna-powell-smith,3,3
109,/about/fellows/barry-rowlingson,3,3
110,/about/fellows/becky-arnold,4,4
111,/about/fellows/benjamin-krikler,18,16
112,/about/fellows/boris-adryan,5,5
113,/about/fellows/brigitta-sipocz,6,6
114,/about/fellows/caroline-jay,10,8
115,/about/fellows/catherine-smith,5,5
116,/about/fellows/cefn-hoile,4,4
117,/about/fellows/claire-donoghue,3,3
118,/about/fellows/colin-semple,1,1
119,/about/fellows/craig-maclachlan,4,4
120,/about/fellows/cyril-pernet,4,4
121,/about/fellows/daniel-hobley,12,11
122,/about/fellows/danny-wong,4,4
123,/about/fellows/david-perez-suarez,9,8
124,/about/fellows/derek-groen,2,2
125,/about/fellows/diego-alonso-alvarez,13,13
126,/about/fellows/dominic-orchard,5,4
127,/about/fellows/edward-palmer,9,9
128,/about/fellows/edward-smith,4,4
