,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,426,304
1,/3d-body-scanning-technologies,9,9
2,/404.html?page=/blog/2011-10-13-save-scientific-legacy-code)&from=http://ccpforge.cse.rl.ac.uk/gf/,7,6
3,/404.html?page=/cw10&from=,1,1
4,/404.html?page=/cw11&from=,6,5
5,/404.html?page=/CW11&from=,1,1
6,/404.html?page=/cw12. &from=http://webmail.topaz.synacor.com/zimbra/mail,2,1
7,/404.html?page=/cw12.&from=,4,4
8,/404.html?page=/cw12.&from=http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/9/1.0.35/uk/en-GB/view.html,4,3
9,/404.html?page=/cw12.&from=http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/9/1.0.35/us/en-US/view.html,1,1
10,/404.html?page=/cw12.&from=http://sn114w.snt114.mail.live.com/default.aspx,1,1
11,/404.html?page=/cw12). &from=,4,4
12,/404.html?page=/cw12).&from=,7,3
13,/404.html?page=/cw12).&from=http://mail2web.com/cgi-bin/redir.asp?lid=0&newsite=http://www.software.ac.uk/cw12).,1,1
14,/404.html?page=/cw12)&from=,1,1
15,/404.html?page=/cw12/cw12-breakout-topics). &from=,3,3
16,/404.html?page=/cw12<http://www.software.ac.uk/cw12&from=,7,4
17,/404.html?page=/cw12<http:/www.software.ac.uk/cw12&from=,18,16
18,/404.html?page=/cw12<http:/www.software.ac.uk/cw12>&from=,3,2
19,/404.html?page=/events/cw11&from=,2,2
20,/404.html?page=/events/maintainable-software-practices&from=,1,1
21,/404.html?page=/home/cw12&from=,2,2
22,/404.html?page=/maintainable-software-practices&from=,1,1
23,/404.html?page=/maintainable-software-practices&from=http://software.ac.uk/maintainable-software-practices,1,1
24,/404.html?page=/maintainable-software-practices&from=http://www.software.ac.uk/maintainable-software-practices,1,1
25,/404.html?page=/nlog&from=,1,1
26,/404.html?page=/what do we do/ahmworkshop&from=http://www.allhands.org.uk/2010/workshops,1,1
27,/404.html?page=/what-do-we-do/ahm-workshop&from=,1,1
28,/404.html?page=/what-do-we-do/ahm-workshop&from=http://www.software.ac.uk/what-do-we-do/ahm-workshop,1,1
29,/about,70,55
30,/about/cite-us,3,3
31,/about/contact,17,14
32,/about/media,2,2
33,/about/our-partners,18,13
34,/about/people,76,60
35,/agent-reports,6,4
36,/agents,59,45
37,/agents/agent-faqs,2,2
38,/agents/agent-profiles,48,43
39,/agents/more-information-about-agent-network,12,10
40,/astonishingly-fast-fitting-models-big-datasets,1,1
41,/blog,39,27
42,/blog?page=1,3,3
43,/blog?page=2,1,1
44,/blog?page=3,1,1
45,/blog?page=4,1,1
46,/blog?page=5,1,1
47,/blog?page=6,1,1
48,/blog/2010-11-26-changing-software-nightmare-tracking-scientific-data,1,1
49,/blog/2011-01-11-organising-successful-event-cw11,3,3
50,/blog/2011-01-18-thinking-about-migrating-different-repository,7,7
51,/blog/2011-02-17-dev8d-dipping-toe-developers-world,1,1
52,/blog/2011-02-23-sword-software-ontology-research-description,6,5
53,/blog/2011-04-11-grid-computing-explained-european-grid-initiative-user-forum,3,3
54,/blog/2011-04-11-three-tips-software-sustainability-egi-user-forum,1,1
55,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,11,11
56,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,3,3
57,/blog/2011-05-23-scientists-solve-one-africa-s-oldest-animal-plagues,1,1
58,/blog/2011-06-02-commercialising-your-software,10,5
59,/blog/2011-06-03-ssi-contributes-software-carpentry,3,3
60,/blog/2011-06-22-what-makes-good-code-good,5,3
61,/blog/2011-06-29-were-all-engineers-now,1,1
62,/blog/2011-07-08-why-reproducibility-important,2,1
63,/blog/2011-08-04-excellent-progress-collaborations-workshop-outcomes,3,2
64,/blog/2011-08-04-open-research-computation-ordinary-journal-extraordinary-aims,4,2
