,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1472,1290
1,/?page=11,1,1
2,/403.html?page=/admin/content&from=https://35.176.183.9/user/1?check_logged_in=1,1,1
3,/403.html?page=/admin/reports/updates&from=https://35.176.183.9/admin/reports/status,1,1
4,/403.html?page=/blog/2013-12-16-academic-blogging-top-tips&from=,1,1
5,/403.html?page=/caroline-jay&from=,2,2
6,/403.html?page=/news/byte-sized-rse-session-code-style-linting&from=,3,1
7,/403.html?page=/research-software-camp-2023?_ga=2.156119608.2016086944.1677500760-255935366.1677500760&from=https://www.software.ac.uk/,1,1
8,/403.html?page=/research-software-camp-2023?_ga=2.263011084.1836654876.1677595691-497921662.1677153966&from=https://www.software.ac.uk/,1,1
9,/403.html?page=/research-software-camp-2023?_ga=2.31284287.1836654876.1677595691-497921662.1677153966&from=https://www.software.ac.uk/,1,1
10,/403.html?page=/research-software-camp-2023?_ga=2.90542873.2016086944.1677500760-255935366.1677500760&from=https://www.software.ac.uk/,1,1
11,/403.html?page=/research-software-camp-2023&from=https://software.ac.uk/research-software-camps,2,2
12,/403.html?page=/rsc5&from=,2,1
13,/403.html?page=/steve-crouch&from=,1,1
14,/403.html?page=/user/430&from=,1,1
15,/403.html?page=/writing-software-sustainability-institute&from=,2,2
16,/404.html?page=/ news/rda-releases-5th-final-draft-covid-19-guidelines-and-recommendations&from=,1,1
17,/404.html?page=/“http:/eepurl.com/gRP2lv(http:/eepurl.com/dvOJB5)”&from=https://www.software.ac.uk/learning-code-volunteers-programme,1,1
18,/404.html?page=/about/fellows/olexandr-konovalov&from=,2,2
19,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://www.software.ac.uk/about/staff/person/shoaib-sufi,2,2
20,/404.html?page=/author/georgia-aitkenhead?_ga=2.241459522.1360799334.1675379146-527500890.1675379146&from=https://www.software.ac.uk/,1,1
21,/404.html?page=/author/vincent-knight?_ga=2.229743578.711822807.1523520369-551451417.1472138682&from=https://www.software.ac.uk/about/fellows/vincent-knight,1,1
22,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-ou&from=,1,1
