,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1134,810
1,/20th-annual-international-conference-intelligent-systems-molecular-biology-ismb,10,6
2,/25th-ieee-computer-based-medical-systems-cbms-2012,4,3
3,/30th-conference-international-society-biomechanics-sports-isbs,7,6
4,/3d-body-scanning-technologies,1,1
5,/3rd-international-ubi-summer-school-2012,24,19
6,/403.html?page=/applications-invited-fellows-software-sustainability-institute-ssi&from=,4,3
7,/403.html?page=/logout&from=http://www.software.ac.uk/admin,1,1
8,/403.html?page=/news/2012-08-15-applications-invited-fellows-software-sustainability-institute&from=http://software.ac.uk/news,1,1
9,/403.html?page=/news/2012-08-15-applications-invited-fellows-software-sustainability-institute&from=http://www.software.ac.uk/news,5,1
10,/403.html?page=/news/2012-08-21-software-sustainability-surgery-digital-research-2012&from=http://software.ac.uk/news,1,1
11,/403.html?page=/open-call-application-form&from=,1,1
12,/403.html?page=/open-call&from=,8,7
13,/403.html?page=/open-call&from=http://www.software.ac.uk/admin,1,1
14,/403.html?page=/open-call&from=http://www.software.ac.uk/admin/content/node,1,1
15,/403.html?page=/rmb-test-form&from=,1,1
16,/404.html?page=/~stc/SelUCCR/&from=,1,1
17,/404.html?page=/applications-invited-fellows-software-sustainability-institute-ssi&from=http://www.software.ac.uk/ssi-fellowship-programme-application-form,1,1
18,/404.html?page=/blog/2012-04-16-marrying-prince2-agile-development|Marrying&from=http://wiki.capgemini.com/index.php/AgileRUP:pracPRINCE2,1,1
19,/404.html?page=/blog/2012-04-23-work-scientific-software-engineers-recognised-academi&from=,1,1
20,/404.html?page=/blog/2012-07-27-r-or-not-r-royal-statistical-societyWhere will Elisa be in the next few months?&from=,1,1
21,/404.html?page=/fellows&from=,2,2
22,/404.html?page=/Fellows&from=,1,1
23,/404.html?page=/Fellows&from=http://www.software.ac.uk/Fellows,3,1
24,/404.html?page=/fellowship&from=,1,1
25,/404.html?page=/fellowship&from=http://www.software.ac.uk/fellowship,1,1
26,/404.html?page=/maintainable-software-practice-&from=,2,2
27,/404.html?page=/maintainable-software-practice&from=,1,1
28,/404.html?page=/maintainable-software-practice&from=http://www.software.ac.uk/maintainable-software-practice,1,1
29,/404.html?page=/maintainable-software-practices-workshop&from=,1,1
30,/404.html?page=/maintainable-software-practices-workshop&from=http://www.software.ac.uk/maintainable-software-practices-workshop,2,1
31,/404.html?page=/maintainable-software-practices&from=,2,2
32,/404.html?page=/maintainable-software-practices&from=http://www.software.ac.uk/maintainable-software-practices,1,1
33,/404.html?page=/news/2012-08-15-applications-invited-fellows-software-&from=,3,2
34,/404.html?page=/news/2012-08-15-applications-invited-fellows-software-sustainability-institute. &from=,2,2
35,/404.html?page=/open-call-participation-form&from=,2,1
36,/404.html?page=/software-carpentry.org&from=,1,1
37,/404.html?page=/software-carpentry.org&from=http://www.software.ac.uk/applications-invited-fellows-software-sustainability-institute-ssi,2,1
38,/404.html?page=/ssi&from=,1,1
39,/404.html?page=/usr&from=,1,1
40,/about,203,161
41,/about/advisory-board,27,26
42,/about/cite-us,8,7
43,/about/contact,36,32
44,/about/media,23,22
45,/about/our-partners,19,17
46,/about/people,181,154
47,/advanced-school-scientific-development-day-5-exercises,4,3
48,/agent-reports,18,10
49,/agents,136,101
50,/agents/agent-faqs,4,4
51,/agents/agent-profiles,69,57
52,/agents/more-information-about-agent-network,22,18
53,/applications-invited-fellows-software-sustainability-institute-ssi,34,10
54,/astonishingly-fast-fitting-models-big-datasets,3,3
55,/banner-145,1,1
56,/banner-289,1,1
57,/banner-290,1,1
58,/banner-503,1,1
59,/banner-513,1,1
60,/banner-536,2,2
61,/banner-635,2,1
62,/banner-636,3,2
63,/banner-639,3,1
64,/blog,248,167
65,/blog?page=1,29,19
66,/blog?page=10,1,1
67,/blog?page=11,1,1
68,/blog?page=12,1,1
69,/blog?page=2,9,6
70,/blog?page=3,5,5
71,/blog?page=4,4,4
72,/blog?page=5,3,3
73,/blog?page=6,2,2
74,/blog?page=7,1,1
75,/blog?page=8,1,1
76,/blog?page=9,1,1
