,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1209,1030
1,/403.html?page=/about/people/devasena-inupakutika?_ga=2.248949191.1964360428.1658404554-260689018.1658404554&from=,1,1
2,/403.html?page=/about/people/mike-jackson&from=https://www.software.ac.uk/blog/2017-11-23-executing-python-code-submitted-web-service,1,1
3,/403.html?page=/admin/content&from=https://localhost:8443/about/fellows,1,1
4,/403.html?page=/admin/modules&from=https://localhost:8443/admin/modules,1,1
5,/403.html?page=/admin/structure/types/manage/event/display/default&from=https://35.176.183.9/admin/structure/types/manage/event/display/default,1,1
6,/403.html?page=/james-baker&from=,1,1
7,/403.html?page=/mike-jackson&from=,1,1
8,/403.html?page=/user/1&from=,1,1
9,/403.html?page=/writing-software-sustainability-institute?_ga=2.60040494.208969877.1658226080-2014987597.1547460254&from=https://software.ac.uk/,2,1
10,/403.html?page=/writing-software-sustainability-institute?_ga=2.88326424.208969877.1658226080-2014987597.1547460254&from=,1,1
11,/403.html?page=/writing-software-sustainability-institute&from=,1,1
12,/404.html?page=/ info@software.ac.uk&from=,1,1
13,/404.html?page=/ Why mycode.R_final.v2_usethisone is not helping your workflow&from=,1,1
14,/404.html?page=/account/my-account&from=,1,1
15,/404.html?page=/attach/SoftwarePreserva tionBenefitsFramework.pdf&from=,2,1
16,/404.html?page=/attach/SoftwarePreservationBenefitsFramework .pdf&from=,1,1
17,/404.html?page=/author/annie-jeffery&from=https://www.software.ac.uk/about/fellows/annie-jeffery,2,2
18,/404.html?page=/author/bastian-greshake-tzovaras&from=https://www.software.ac.uk/about/fellows/bastian-greshake-tzovaras,2,2
19,/404.html?page=/author/christina-last&from=https://www.software.ac.uk/about/fellows/christina-last,1,1
20,/404.html?page=/author/daniele-procida&from=https://software.ac.uk/about/fellows/daniele-procida,1,1
21,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers.&from=,1,1
22,/404.html?page=/blog/2015-07-28-making-code-citable-zenod&from=,1,1
23,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=,1,1
24,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=https://t.co/7WjJDHnU3v,1,1
25,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk/,1,1
26,/404.html?page=/blog/2019-02-26-software-sustainability-instituteimprove-research-software-practices-ps65-million&from=,1,1
27,/404.html?page=/blog/2021-11-11-training-resources-researchers-want-learn-codehttps://software.ac.uk/blog/2021-11-11-training-resources-researchers-want-learn-code?_ga=2.123346057.325360717.1657608373-536070022.1646407356&from=https://www.software.ac.uk/,1,1
28,"/404.html?page=/blog/2022-06-29-carpentries-beyond-basics,&from=",1,1
29,/404.html?page=/blog/2022-06-29-carpentries-beyond-basics.&from=,1,1
30,/404.html?page=/choosing-repository-your-software-project&kp=1&from=,2,2
31,/404.html?page=/fellows-2015-webinar)&from=,1,1
32,/404.html?page=/fellowship-programme/2023/webinar&from=https://www.google.com/,2,2
33,/404.html?page=/giles.bergel@oerc.ox.ac.uk&from=,1,1
34,/404.html?page=/home/cw11/giving-good-lightning-talkhttps://www.youtube.com/watch?v=b1ZHvIO5ecY&from=,1,1
35,/404.html?page=/info@software.ac.uk&from=,4,4
36,/404.html?page=/legacy-sitesdocs/3.4.0/GrimoiresDocumentation/api/uk/ac/soton/ecs/grimoires/server/impl/uddiv2/handlers/package-summary.html&from=https://www.software.ac.uk/admin/reports/dblog/event/1307920,1,1
37,/404.html?page=/resources/about&from=,1,1
38,/404.html?page=/resources/guides/developing-maintainable-&from=,1,1
39,/404.html?page=/resources/guides/software-management-plans &from=https://www.fosteropenscience.eu/,2,1
40,/404.html?page=/resources/guides/writing-readable-&from=,1,1
41,/404.html?page=/resources/guides/ZGV2ZWxvcG&from=,1,1
42,/404.html?page=/tag-feed?tag=Breaking Software Barriers&from=,1,1
43,/404.html?page=/tags/day-in-the-software-life&from=,1,1
44,/404.html?page=/tags/day-in-the-software&from=,1,1
45,/404.html?page=/tags/day&from=,1,1
46,/404.html?page=/tags/dayinthesoftware&from=,1,1
47,/404.html?page=/tags/dayinthesoftwarelife&from=,1,1
48,/404.html?page=/tags/wellbeingtw&from=,1,1
49,/404.html?page=/which-journals-should-i-publish-my-software.&from=,1,1
50,/404.html?page=/who-do-we-work/provenance-tool-&from=,1,1
51,/404.html?page=/who-do-we-work/provenance-tool-suite[&from=,1,1
52,/404.html?page=/www.carpentries.org&from=,1,1
53,/404.html?page=/www.esciencecenter.nl&from=,1,1
54,/404.html?page=/www.mde-network.org&from=,1,1
55,/404.html?page=/www.mde-network.org&from=https://www.software.ac.uk/news/job-alert-epsrc-mdenet-expert-network-hiring-research-software-engineer,1,1
56,/404.html?page=/www.software.ac.uk/about/people/raniere-silva&from=https://software.ac.uk/blog/2017-12-18-assigning-fellowship-programme-2018-applications-reviewers,1,1
57,/404.html?page=/www.software.ac.uk&from=,1,1
58,/404.html?page=/yan&from=,4,4
59,/about,229,188
60,/about/advisory-board,53,34
61,/about/advisory-board-0/matthew-dovey,1,1
62,/about/advisory-board/liz-allen,2,2
63,/about/advisory-board/louise-tillman,1,1
64,/about/advisory-board/neil-geddes,2,2
65,/about/brand-guidelines,29,27
66,/about/data-management-plan,39,38
67,/about/fellows,222,113
68,/about/fellows/abhishek-dasgupta,4,2
69,/about/fellows/adam-tomkins,1,1
70,/about/fellows/alejandra-gonzalez-beltran,3,3
71,/about/fellows/alex-chartier,1,1
72,/about/fellows/alexander-morley,2,1
73,/about/fellows/alison-clarke,5,2
74,/about/fellows/alys-brett,4,1
75,/about/fellows/andrew-stewart,6,6
76,/about/fellows/anna-krystalli,6,6
77,/about/fellows/anna-maria-sichani,1,1
78,/about/fellows/annie-jeffery,37,22
79,/about/fellows/bastian-greshake-tzovaras,20,11
80,/about/fellows/becky-arnold,2,2
81,/about/fellows/benjamin-krikler,7,5
82,/about/fellows/bethan-davies,4,3
83,/about/fellows/blair-archibald,6,5
84,/about/fellows/boris-adryan,1,1
85,/about/fellows/brigitta-sipocz,2,2
86,/about/fellows/caroline-jay?mpw=,1,1
87,/about/fellows/cefn-hoile,1,1
88,/about/fellows/chris-jochem,2,1
89,/about/fellows/christina-last,5,5
