,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1137,918
1,/?_hsenc=p2ANqtz-_4NgXOrYagjG6auDkB8_HUaGIeo3rrLow_miX7DAq5UF-xXRZFTZaOcSsqKrmJgRC_IzlJuUSSPzQyf41yecaFISBEvQ&_hsmi=74919079,2,2
2,/?_hsenc=p2ANqtz--MnW5xbB_iOB4LrzX4z2_RA1mtKZ7t7bcGbHQp9wZPfrXZGY6mLbpKiPI-1tzi4jUFA6LZQW-gOkZa43Q9J98T7EqjzxVocwgPThetnDcbLKW8_nA&_hsmi=74919079,1,1
3,/?_hsenc=p2ANqtz-84IdXGIB-5UVdgRvG7zLZQwHxCDrVpu6WHma0WHYp4lihKULplD6SDYlhaklo0kcrlxt3aqCjlCj9n1tVukobuIU2LmA&_hsmi=74919079,1,1
4,/?_hsenc=p2ANqtz-8J4GjXIJp_ZnYMmy1gkiu59DKQhKyVVlV7oINKLPGpnb7m5mRV3ewCkkpWYhICGxIO74y36OfRoN5RQm0zHoS6251eUg&_hsmi=74919079,1,1
5,/?_hsenc=p2ANqtz-997XhdORkdzDb1Q_hQkEbsM9Ic9V4xBJXlj2eU06mHS7JSaBQPO8Ip1QjFu9a7dzz8WfT9SLJ5PzQBWXCHBbXeWJmvBw&_hsmi=74919079,1,1
6,/?_hsenc=p2ANqtz-99SJiohx2ze2o-pa81QGz0pxl7yZp2hoGgLjEVeiZoylSZsOmKlwe4xm6IVMgmmkI0cbv69IbPfoJFNV9RdBMe8NN_Xg&_hsmi=74919079,1,1
7,/?_hsenc=p2ANqtz-9l6RezDVBV3mgqd9PKQh1ad-mgVabBv1kJw_dXi840ikjJln6K5HZ6-O1v_yLsM69P6aJT6Xh57E-GVYtP5n8_vZChYQ&_hsmi=74919079,1,1
8,/?_hsenc=p2ANqtz-9OxAkS6Hvb0mUakXvgpUUAobjBmm6Kttz2ik9_DQ86oVZFZCLY52ijpX7_tFt4xCRPSHDoP6uv2MKVHSEvBNVuFpfK4g&_hsmi=74919079,1,1
9,"/?dm_i=2MP0,1DLPD,7VAREF,4LV2U,1",1,1
10,/?fbclid=IwAR1JZIVCHkErVqG8Dj4PmVAHXWJ0zmNozEsoGKSD2NDJJFA2gQx2mohk9xE,1,1
11,/?fbclid=IwAR1uPWu21UFuOnFl_9_YdHluYeN5x9_aVkKQqo-7_ftaS9-qV_g9dL3zCk0,1,1
12,/403.html?page=/about/people/raniere-silva&from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
13,/403.html?page=/about/people/selina-aragon&from=https://www.google.com/,1,1
14,/403.html?page=/blog/2017-11-01-understanding-protein-synthesis-analysis-ribosome-profiling-data?retryWith=proxify&originalResponseCode=403&from=,1,1
15,/403.html?page=/blog/2017-11-01-understanding-protein-synthesis-analysis-ribosome-profiling-data&from=,1,1
16,/403.html?page=/blog/2017-11-01-using-excel-data-storage-and-analysis-lux-zeplin&from=https://www.google.com/,2,2
17,/403.html?page=/code-conduct&from=https://github.com/,1,1
18,/403.html?page=/cw20&from=,2,2
19,/403.html?page=/events/2019-04-24-software-citation-workshop&from=https://www.google.com/,1,1
20,/403.html?page=/website-accessibility-statement&from=https://github.com/,5,1
21,/404.html?page=/<https:/emea01.safelinks.protection.outlook.com/&from=,1,1
22,/404.html?page=/about/people/aleksandra-pawlik&from=,1,1
23,/404.html?page=/about/people/orcid.org/0000-0001-6390-2616&from=https://software.ac.uk/about/staff/person/shoaib-sufi,3,2
24,/404.html?page=/Academic blogging: top tips&from=https://software.ac.uk/speed-blogging-and-tips-writing-speed-blog-post,1,1
25,/404.html?page=/admin&from=https://software.ac.uk/website-accessibility-statement,1,1
26,/404.html?page=/blog/ 2016-09-26-making-code-citable-zenodo-and-github. Also in https://zenodo.org/record/45042/&from=,1,1
27,/404.html?page=/blog/ 2016-09-26-making-code-citable-zenodo-and-github&from=,5,4
28,/404.html?page=/blog/2013-10-14-healthcare-professionals-key-element-sustainable-app-development.&from=,1,1
29,/404.html?page=/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers]&from=https://alex-konovalov.github.io/posts/2019/07/01/code4ref/,1,1
30,/404.html?page=/blog/2016-10-06-wtfsmin-indicatorhttp://software.ac.uk/sites/default/files/images/content/wtfm.jpgcode-quality&from=,1,1
31,/404.html?page=/blog/2016-10-07-how-measuring-impact-workshops-miw-&from=https://arxiv.org/pdf/1805.03522.pdf,1,1
32,/404.html?page=/blog/2017-09-01-lonely-journey-excel-pandas&from=https://t.co/7WjJDHnU3v,1,1
33,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://rse.ac.uk/community/epsrc-rse-fellows/,1,1
34,/404.html?page=/blog/2018-01-23-rse-fellowship-plans-phil-hasnip-university-cambridge&from=https://www.york.ac.uk/physics/people/phil-hasnip/,2,2
35,/404.html?page=/blog/MjAxMy0xMC&from=,8,8
36,/404.html?page=/blog/MjAxNy0wMi&from=,2,1
37,/404.html?page=/blog/MjAxOS0wNy&from=,2,2
38,/404.html?page=/ccmcr19/oc&from=,1,1
39,/404.html?page=/cmVzZWFyY2&from=,1,1
40,/404.html?page=/home/cw11/Z2l2aW5nLW&from=,4,4
