,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1491,1327
1,/?fbclid=IwAR2nUFOJaHPK9KuS2ZZfyMxYEJxVX12-SjSJ9qbWBRza0PFkTeYfj76LYhY,1,1
2,/?fbclid=IwAR3cqG9buwB3yhF11tofyeKBO57py3R9PWbrk7yrELVSBUH8qpBcpwAzSDI,1,1
3,/403.html?page=/about/our-partners&from=,1,1
4,/403.html?page=/about/our-partners&from=https://www.software.ac.uk/who-do-we-work,1,1
5,/403.html?page=/blog/2013-12-18-academic-blogging-top-tips&from=,1,1
6,/403.html?page=/james-baker&from=,2,2
7,/403.html?page=/mike-jackson&from=,2,2
8,/403.html?page=/news/deadline-fellowship-programme-applications-3-october&from=,2,1
9,/403.html?page=/selina-aragon&from=,1,1
10,/403.html?page=/writing-software-sustainability-institute&from=,1,1
11,/404.html?page=/ info@software.ac.uk&from=,2,2
12,/404.html?page=/ Why mycode.R_final.v2_usethisone is not helping your workflow&from=,1,1
13,/404.html?page=/&data=04|01|c.wyatt@soton.ac.uk|3e840c61a4f94e84b13808d89d287d05|4a5378f929f44d3ebe89669d03ada9d8|0|0|637432144511593042|Unknown|TWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=|1000&sdata=PoEgDXS/D/3b9DDlH/RhghWpYil67hJyzGRAfkONFBA=&reserved=0&from=,1,1
14,/404.html?page=/about/people/aleksandra-pawlik&from=,1,1
15,/404.html?page=/author/annie-jeffery&from=,1,1
16,/404.html?page=/author/annie-jeffery&from=https://www.software.ac.uk/about/fellows/annie-jeffery,3,3
17,/404.html?page=/author/bastian-greshake-tzovaras&from=https://software.ac.uk/about/fellows/bastian-greshake-tzovaras,1,1
18,/404.html?page=/author/christina-last&from=https://www.software.ac.uk/about/fellows/christina-last,1,1
19,/404.html?page=/author/georgina-al-badri&from=https://software.ac.uk/about/fellows/georgina-al-badri,1,1
20,/404.html?page=/author/jesper-soren-dramsch&from=https://www.software.ac.uk/about/fellows/jesper-soren-dramsch,3,2
21,/404.html?page=/author/kim-martin&from=https://www.software.ac.uk/about/fellows/kim-martin,1,1
22,/404.html?page=/author/meag-doherty&from=https://software.ac.uk/about/fellows/meag-doherty,3,3
23,/404.html?page=/author/michael-berks?_ga=2.97694303.1937421996.1664290128-430687397.1664290128&from=https://www.software.ac.uk/,1,1
24,/404.html?page=/author/sarah-ames&from=https://software.ac.uk/about/fellows/sarah-ames,1,1
25,/404.html?page=/author/sarah-ames&from=https://www.software.ac.uk/about/fellows/sarah-ames,1,1
